1.256455119150040822e+01,2.630913110865485294e+01,3.625990694474987563e-01,2.372901509334609527e-01,9.039072972540594719e+00,1.562472329952609584e+02,8.821377718136044876e+00
8.967101722840350675e+00,1.977683122427772133e+01,6.340382739383133570e-01,3.664546348517778718e-01,1.529596192967362356e+01,1.582003445347242518e+02,7.630421218849416931e+00
1.573511327583926089e+01,2.492689520582630536e+01,2.597435962960408240e-01,4.980698285276330961e-01,5.961752927051844342e-01,1.805545561167492963e+02,1.296987610869277852e+01
1.572159807428432998e+01,1.568960281640461751e+01,6.755235224403527416e-01,2.495124353527445327e-01,2.933394491921068692e+01,2.163443706828642519e+02,7.005685219588435153e+00
9.031871748342599204e+00,2.078435658063594715e+01,2.576642224332250652e-01,2.664419798895317215e-01,1.282537048404631896e+00,1.920477491610839138e+02,9.949643991309603308e+00
1.620768292523027654e+01,2.600833124412898556e+01,5.710761691972023879e-01,3.879970361629180298e-01,2.398138998864069649e+01,2.314414230226248321e+02,1.159918863508308462e+01
1.047996477625684086e+01,2.520291262450744085e+01,2.806952325204549181e-01,2.784396949208005623e-01,2.255053571980890581e+01,2.181407673574800583e+02,1.081455548130626809e+01
1.325176509402918867e+01,2.689272210579571265e+01,3.884893668452763515e-01,4.713306454111236277e-01,1.747156279654366529e+01,1.826776037670728101e+02,1.283062213510637228e+01
1.550945784921247572e+01,2.795409811455177618e+01,2.587896537027286614e-01,3.118575299703978954e-01,2.850674361830496650e+01,1.724183245847535204e+02,1.264274827071150398e+01
1.079542865941217578e+01,1.691967619871104844e+01,3.900487971093593575e-01,4.050838464374806880e-01,2.115747030008942176e+01,1.924342453272080888e+02,1.280900337015170720e+01
9.828446528811799254e+00,2.026268428274790523e+01,5.857693396855540025e-01,4.366070072355736631e-01,2.432281660569046622e+01,1.990225370394030620e+02,9.428389150832856558e+00
1.429580598432157146e+01,2.413198800767972330e+01,3.914950748814024495e-01,3.016995188151491702e-01,4.209347812873176942e+00,2.618233121357555433e+02,1.185392486234557552e+01
8.086757349522038396e+00,2.178645608961497615e+01,3.856911665514259901e-01,4.907204392472919730e-01,1.100782505790906390e-01,1.658952228510246130e+02,6.684401371802712433e+00
1.101544474156044195e+01,1.819581311458204098e+01,2.548437928495105864e-01,4.203075690576599799e-01,2.511012984607929610e+01,1.692713510819001499e+02,9.452829199492475354e+00
9.395228224639364356e+00,2.115895776144235185e+01,8.494539078942895394e-01,4.911791588665853636e-01,7.921748327694190905e+00,2.391627217056562813e+02,1.100309105520725517e+01
1.493111510534784259e+01,2.813974908636526351e+01,3.318356850629329835e-01,4.313518034450891658e-01,2.305010549645539086e+01,2.710165518414074768e+02,9.257396138983981615e+00
1.406908474018162991e+01,2.194724827443216242e+01,1.253588374729854016e-01,2.916971963035518423e-01,1.592209301200589122e+00,1.756428668846704113e+02,9.646599014300049291e+00
1.128386452372618720e+01,2.029491031873764939e+01,3.247317683495208884e-01,3.901260613839991898e-01,9.323839154094875070e+00,2.384105627369738727e+02,1.168731759660818170e+01
7.030784397634546323e+00,1.775702841569903612e+01,2.443265506152331457e-01,4.064057643960896082e-01,1.253429047569462362e+01,1.636819305002180442e+02,1.273631997064352106e+01
1.463736905806419486e+01,3.475352050376964996e+01,2.715007638190869987e-01,4.465237823373325865e-01,1.712154136966579898e+01,1.688065623305654981e+02,8.739775689609910359e+00
1.671975313067127189e+01,1.824754159637930684e+01,5.232475945807271156e-01,3.643398037878160522e-01,2.422936826343762107e+01,1.681110046003328478e+02,9.087777002775494495e+00
1.568229048467487807e+01,1.706806508725084015e+01,7.441026292779832074e-01,2.167608003181095699e-01,1.347344171557941195e+01,2.035535165437925400e+02,8.965289473083435823e+00
1.038499206788274520e+01,2.926907492997377247e+01,4.601910386415876131e-01,3.457328725491282673e-01,1.534881943912230895e+01,2.648201469578775686e+02,1.221300422507861683e+01
1.204711424921093155e+01,2.070639620143975890e+01,5.750369241000888865e-01,4.504618630036950622e-01,1.729052928125550892e+01,2.300828346363739740e+02,1.093485052910952859e+01
7.963948283071712098e+00,3.436117754316446593e+01,1.854304474363070721e-01,2.047021731736002326e-01,7.097759042503796856e+00,2.321601509642964345e+02,8.622060005621836609e+00
1.251461879016768286e+01,1.598855189608828198e+01,3.358924339914206580e-01,4.903299985908654568e-01,2.164220972988423597e+01,2.344780288981936565e+02,1.022946632608597994e+01
1.023699190115713087e+01,2.645993569707871984e+01,5.641543131394349819e-01,4.146573392202149155e-01,1.805990215274453581e+00,1.626422980644905465e+02,7.251330838256209610e+00
7.375755756044603650e+00,1.792422229355731389e+01,8.728467382337137259e-01,3.066355665581960710e-01,2.370967615756228142e+01,1.875693195926579335e+02,8.151861072185560886e+00
9.553075360093082224e+00,2.639306017982316632e+01,5.930561806400724834e-01,3.434088649410002025e-01,5.551125824014768284e+00,2.518989652027112243e+02,6.996065228581549889e+00
7.824283078808962344e+00,2.884679591751839212e+01,7.044104948499331220e-01,4.459528779896737571e-01,2.237066700729703328e+01,2.163035611502648408e+02,1.052037342197887781e+01
1.080418116495584613e+01,1.726997490294420601e+01,1.362284943695722395e-01,3.650419273383855856e-01,1.876583048290087063e+01,2.570989381918791992e+02,9.774458446382425336e+00
1.143285225115834436e+01,2.807257142884724033e+01,6.304931308202057494e-01,3.635562542093517813e-01,1.618129662889452192e+01,2.235590356870197297e+02,6.510140995600868230e+00
1.172833841100085017e+01,3.358451506724901492e+01,8.645846655431244088e-01,3.699518998004486248e-01,4.917713861374887863e+00,1.761148355205247071e+02,1.079621349979005984e+01
1.179695507580709446e+01,1.736092649229546225e+01,3.573011192136325009e-01,4.919782169120002213e-01,4.425209288281937603e+00,1.915435350343415166e+02,9.381602291686458983e+00
1.406173704109123612e+01,3.498237399993108454e+01,3.237249899540979303e-01,2.741352929237335090e-01,9.443718198922644191e+00,2.592769574198017608e+02,1.258818169191968117e+01
8.785569730609523731e+00,2.888935532472454781e+01,4.184569057664611069e-01,2.948938477702659489e-01,2.153112241367456647e+01,2.433806326388281036e+02,1.198051709948888188e+01
1.555065814772576438e+01,1.586617895958572966e+01,3.424526015615024233e-01,4.805223078513581880e-01,2.924167603230272405e+01,1.801398439572105303e+02,1.183719131039524797e+01
8.018607101810433235e+00,2.579861987748729391e+01,4.823234375880222080e-01,4.771113586680915675e-01,2.975433154414509929e+01,2.320437787249220492e+02,8.698998273155449823e+00
1.015804431096581339e+01,2.969329630417092858e+01,4.076491703125169064e-01,2.819456924558590982e-01,2.656578170563147978e+01,2.658404712172712721e+02,1.158271696825364572e+01
1.013105525410795771e+01,3.419804474379834858e+01,6.801064472264438665e-01,2.907843029320105188e-01,2.727283265307867310e+01,2.354790774773973112e+02,1.076488307577863601e+01
1.009865278087488605e+01,1.500434748554840070e+01,6.504401613549477545e-01,4.119360958516217197e-01,2.315770623440227993e+01,2.188276938410446348e+02,6.674639882270409608e+00
1.674065204645825133e+01,1.821396816991386558e+01,5.367176754447408049e-01,2.571910470348472422e-01,2.323577577779835313e+00,2.003652198839936318e+02,1.159274942545788889e+01
1.241307760564044393e+01,3.345146548088844440e+01,2.966159016916078972e-01,3.556255570321578130e-01,2.143694721363132771e+01,1.867808335231200658e+02,1.156138798157898151e+01
1.473204712554066731e+01,1.910427887962085691e+01,8.592914784571979991e-01,4.091056559489483768e-01,2.343937620364609842e+01,2.324780477506520810e+02,1.096308998447013927e+01
1.384827925204032617e+01,2.837875204177469612e+01,3.808500028726015119e-01,3.376583074476010582e-01,7.360616659084273650e+00,2.478508653741740204e+02,1.302839218659897469e+01
9.776403118863562725e+00,2.849681804231951787e+01,8.696092262892601843e-01,4.348449897043992207e-01,2.286140923593566754e+01,2.275828786100391312e+02,7.720054719620309314e+00
8.981707964452949611e+00,2.719095674248729111e+01,6.624258424354978469e-01,2.013827866699928748e-01,2.897813058748927162e+01,2.581361881194237640e+02,9.002711267306892751e+00
8.458410911296319057e+00,2.191998347740464226e+01,3.563290007101213019e-01,2.686638402969203643e-01,9.178952577531504176e+00,2.048315311096397409e+02,1.192979219361569321e+01
1.382998425959739919e+01,2.526062620978733264e+01,7.872243390402009489e-01,2.282104787062479434e-01,5.589156574497320840e+00,1.843121118934498668e+02,7.481999425333570208e+00
1.187656579853373096e+01,1.658352534301770831e+01,6.764167505595832797e-01,2.728481441376913175e-01,2.769008888138407087e+01,2.147356531854937032e+02,8.562347927992414398e+00
1.398115082207716142e+01,2.841890876820336587e+01,3.352574601330390314e-01,3.799628978093620990e-01,1.943225079995933058e+01,2.672052364764097092e+02,7.614127617957004546e+00
1.250731278735702645e+01,3.054943436547543456e+01,3.862802312188756693e-01,4.422347956335770380e-01,1.411882261447026465e+01,2.170328560054763329e+02,1.194526830990462862e+01
1.450525820698399393e+01,1.998492794331733791e+01,2.725066182697761796e-01,2.155314184867757055e-01,8.232344202628821606e+00,2.401323988469118831e+02,1.179724390334267170e+01
1.120479238303017766e+01,3.407671310594952274e+01,2.243357214564558333e-01,2.995979047813800977e-01,1.531407855451694644e+01,1.685279125532446187e+02,1.000614137074311927e+01
1.212185624206226109e+01,2.920383613159739866e+01,3.990193214803110511e-01,2.204478276754263388e-01,6.215734522743384005e+00,1.680035520203854276e+02,9.887787965989581096e+00
7.153550628186823523e+00,2.432509083901523894e+01,5.460812976011609754e-01,4.605534812781461595e-01,2.781622738505334169e+01,2.515100205305330974e+02,1.233785812268590476e+01
1.052249525312645950e+01,3.255292931839881021e+01,3.336877931496369243e-01,4.250971995243901236e-01,2.652624215328885526e+01,2.695024662536920914e+02,1.202246568951495931e+01
1.042365179888949811e+01,3.193490966126738684e+01,1.480917643637037207e-01,3.168743289023547849e-01,1.780233651344497048e+01,1.959093139966135197e+02,8.391402821606837037e+00
1.536337436229172049e+01,2.006955129427775830e+01,1.995859047449540791e-01,3.882873648946487677e-01,2.316719593125099408e+01,1.868857930995392849e+02,1.214591704567031982e+01
1.540861745172030339e+01,2.506728451067061769e+01,6.986371540883257181e-01,2.684128264436660416e-01,2.988399156852092275e+01,2.534282467420549096e+02,9.541201658464785851e+00
1.247260199337324948e+01,2.424640114980883610e+01,6.381921184360388466e-01,2.434608012331074822e-01,2.622913209686496572e+01,2.501041768316225387e+02,6.524712626381007574e+00
1.188430664966190520e+01,2.790717564425858654e+01,3.056205422108539960e-01,2.924006951076324468e-01,2.830610033638638612e+01,1.578220127762908476e+02,6.521070512283047016e+00
1.073167742932461266e+01,3.490478745623285306e+01,2.538496620437243334e-01,3.461734862257361822e-01,2.184812667132723618e+01,1.726161296076654708e+02,1.001573293346898730e+01
1.362325654545167630e+01,3.427748894006479219e+01,5.187766747907611720e-01,3.652147026154365372e-01,2.373752146966907972e+01,2.478114147556298690e+02,1.090365094939122415e+01
1.627763710766390659e+01,3.047990254547857347e+01,2.262759068680698094e-01,4.357386839700783665e-01,2.557042865510552687e+01,2.387089153122008724e+02,8.785747401028789483e+00
1.453231043277795109e+01,2.467947726214960369e+01,3.967187286918223421e-01,3.043516109396201541e-01,9.067540024887808414e+00,2.154970636782941256e+02,7.085074644541045075e+00
1.694021694673512357e+01,3.415682439487929400e+01,7.549887749697914430e-01,2.379414363746135963e-01,1.894874583961054881e+01,1.519494375062461984e+02,1.068198766073921036e+01
1.579202929923166643e+01,2.615765998835328077e+01,6.858463757671675598e-01,2.714519629949107005e-01,2.939380928793721637e+01,1.717371174218007468e+02,1.128615030575010003e+01
8.825796800162310163e+00,1.767827612215522493e+01,7.219177220566405095e-01,2.278255775674356276e-01,6.709307920634442368e+00,2.103868706401189570e+02,1.072231048971839229e+01
9.344448226931053370e+00,2.727752641501469455e+01,1.781341405920383869e-01,2.291288068613485662e-01,6.101680243709648011e+00,1.904840496161227179e+02,9.901354893032445759e+00
1.499765130455539008e+01,2.804863948215719205e+01,3.480425447573723408e-01,2.661298390754439080e-01,8.959307161269570940e+00,2.127452360824779873e+02,1.275231915272478744e+01
1.303766761720784473e+01,2.277065881599506980e+01,3.351215940315015462e-01,2.077481993407538918e-01,2.835637679675322431e+01,1.844555651786058661e+02,1.118007061574427397e+01
1.413601616786177750e+01,3.170651150514384042e+01,3.459126049129467306e-01,4.117181675008605435e-01,2.427021022762488300e+01,1.690677389239948809e+02,8.733194413748282869e+00
7.745136611897258661e+00,2.128281383414864081e+01,5.615616239040218671e-01,3.827621509786143239e-01,1.408614919939669718e+01,2.127007410555025331e+02,1.182274947033586621e+01
1.424106926938725337e+01,2.360110886372285321e+01,5.509061889306834381e-01,4.368275156369697543e-01,2.895637496920807408e+01,2.167986316214227713e+02,1.207645726573848854e+01
1.615870192440711506e+01,2.714104798525250217e+01,1.035759925438936718e-01,3.452304265255952687e-01,1.501994697097719822e+01,1.558399025476060160e+02,1.119756214786161763e+01
1.222838024216753006e+01,3.053048822141737872e+01,1.561051077576148249e-01,3.097877213640679028e-01,6.220076855893131862e-01,2.089885916199499718e+02,9.660363918270077122e+00
1.371121335628818372e+01,1.789542152657492835e+01,2.685389838554320674e-01,4.175970849372747651e-01,1.289191300385859229e+01,2.659595103735566681e+02,1.199231682594894721e+01
9.934186788643199151e+00,1.788655901927752367e+01,3.545248052516484227e-01,4.339791617330908124e-01,2.189829636484844855e+01,1.748621409369480659e+02,1.108739688123425005e+01
1.574248278852938476e+01,1.677570253529415822e+01,4.716513869445965179e-01,3.580618064170782433e-01,9.897334561783520002e+00,1.926965958601937814e+02,7.529636130189537369e+00
1.031268624428591707e+01,2.297223125218953754e+01,7.152830086789958575e-01,3.945590514869480314e-01,1.415563993929831277e+01,2.300016601508157237e+02,7.211253645984085026e+00
8.291121872760943035e+00,2.055612571017453405e+01,1.097121391176347216e-01,4.790190136903309526e-01,2.035042672387498541e+01,1.877435567177697067e+02,8.270592120127643554e+00
9.755729351747380207e+00,2.318353754248460774e+01,4.490045506256485908e-01,4.180437425896106340e-01,1.475948883460720928e+01,2.609516128937335111e+02,9.008443111425194161e+00
1.478199893310021196e+01,2.302401753992695888e+01,4.599565882712577380e-01,4.430914634217689718e-01,8.179532502677263395e+00,2.684735632701704731e+02,8.306670230989492865e+00
1.134745888585340801e+01,3.076349582273864769e+01,1.315715263979668204e-01,3.686658184898243817e-01,1.601458319966633326e+01,1.932508032516998924e+02,1.281056523083719156e+01
1.455214600912680289e+01,2.256145667148453526e+01,7.560213795507415568e-01,3.521384672179321274e-01,4.145172969546841557e+00,2.658782770477009763e+02,9.103380989496358211e+00
1.609562259001726403e+01,1.903537012442231457e+01,1.109568086072138804e-01,4.509370648627334388e-01,1.969329570351359493e+01,2.291395938801146031e+02,1.251663904290905727e+01
7.015737252875164032e+00,2.871572540494138082e+01,2.102240589330124365e-01,3.910536808017333055e-01,1.174611327396418581e+01,1.814432267675774995e+02,1.180723366019306653e+01
9.472129856521068092e+00,1.975477977291608056e+01,8.934968447052814566e-01,4.596832855819149022e-01,2.022306805826769960e+01,2.290593379537369856e+02,1.018886515375523238e+01
1.119681766869126704e+01,3.339129659544584428e+01,8.944685801466475406e-01,4.652764462625926245e-01,1.179266604471762392e+01,2.424267826324860948e+02,8.200927655601566002e+00
1.663298378023529978e+01,2.764148449985079026e+01,5.376945546262904552e-01,4.419340308466275236e-01,4.703317200337852277e+00,2.342744162889169957e+02,7.430359301939511774e+00
1.050328761287450519e+01,3.281813486396877266e+01,4.673732253655068503e-01,2.755011415655815865e-01,2.524683992822166090e+01,2.389366816862649898e+02,1.242293134120559550e+01
7.002788207165757228e+00,2.803245189740088961e+01,2.454890859187489061e-01,2.295020670335162494e-01,7.717379214311924862e+00,1.655425122896324410e+02,6.943809490994540035e+00
1.543978601299666309e+01,2.947276761115044508e+01,5.155953024765362880e-01,3.536958229640832507e-01,1.663914301184648536e+01,2.352982040080313482e+02,8.569309808812022311e+00
1.518905647495513023e+01,2.147206298869211594e+01,1.902886693341746538e-01,2.775317418126393987e-01,4.151238064867256994e-01,1.538903685267652008e+02,7.952691474796715454e+00
8.797677098401237572e+00,2.413641387634453395e+01,6.394854701081669202e-01,4.797627131528876543e-01,8.766452823102289571e+00,2.082809442451886639e+02,9.925301215811545674e+00
1.181853003683603553e+01,2.309175157172838766e+01,7.723253291481694260e-01,4.582426593439443141e-01,2.073570589449688129e+01,1.594691568299352866e+02,1.092189224001359804e+01
1.297503356727349910e+01,2.756252006542877453e+01,4.126405549733982436e-01,3.080474397730036396e-01,2.226799556429913807e+01,2.497386102854542571e+02,8.940084555054708559e+00
1.692825843913186645e+01,2.844145764997145420e+01,2.330133405831594784e-01,4.384676463377926714e-01,5.590264764627680405e-01,1.990846839690736658e+02,1.218867617113843593e+01
1.464641719540000864e+01,3.048215041016392490e+01,1.145828558861433505e-01,4.097684168019144479e-01,2.617628061031163966e+01,1.695209966726135917e+02,6.567181942266484995e+00
7.226767951148953095e+00,2.397167451885520961e+01,5.819900055353347534e-01,2.230494365988392458e-01,2.219490340714291410e+00,2.548710259444825397e+02,7.967163017476756259e+00
7.438279828420348849e+00,3.352519407824836151e+01,7.875038433343036770e-01,2.445364498912507845e-01,9.314996350078263987e+00,1.639175196060751034e+02,6.659914072840376065e+00
1.317985675187300920e+01,2.420068779199823084e+01,7.634245416006076868e-01,2.812557900622730811e-01,1.959515938944016611e+01,2.475437858093069963e+02,7.812831569250349162e+00
7.446311902067868971e+00,3.093516731351239457e+01,4.932897963852044265e-01,4.239284737054065388e-01,2.841114257511642371e+00,1.577178382119164155e+02,8.736225313039684082e+00
7.318987534742602996e+00,2.931088653850704873e+01,3.132310051262429118e-01,2.776789426187177834e-01,1.707884374022113505e+01,2.494205237933020385e+02,1.060800342282140107e+01
1.461904678213546482e+01,3.010446582571472618e+01,2.241172533858997451e-01,4.089863164448539479e-01,2.887186668361950836e+01,1.627544530684047004e+02,1.116587528635077575e+01
1.353265785209171312e+01,1.640338584242199360e+01,7.662496472185038598e-01,3.195611313155337641e-01,9.572867181289627325e+00,2.079208494032397994e+02,7.926455271217577980e+00
1.462858802132883618e+01,3.069907438038521974e+01,6.533655007879137777e-01,3.153222130743065232e-01,2.725461094026431663e+00,2.357148807737812604e+02,7.535743754682883377e+00
8.012307876142397589e+00,2.604915315419138011e+01,2.793937775258731882e-01,2.200080713425849321e-01,9.421190065857165674e-02,2.361649136013901114e+02,1.155737068775754040e+01
8.120022409636504790e+00,2.870131693711118714e+01,7.603307800621152968e-01,3.497229626054900731e-01,1.357327628996911351e+01,1.705498983350169908e+02,9.349096819292594063e+00
1.621678088638449822e+01,3.097631457245808662e+01,8.135192440774893230e-01,2.009202894104399062e-01,1.010654557540201814e+01,1.798916562749302557e+02,9.305677992804479715e+00
1.168539076357321349e+01,2.356222890209586396e+01,8.222997831732022922e-01,2.940460355585425845e-01,4.952180974071100472e+00,2.306354282593511300e+02,7.369064306325626923e+00
1.089367985200854250e+01,2.234957282256162259e+01,2.562789317989237481e-01,2.627986877928568665e-01,1.186788532999656987e+01,2.366626456178193791e+02,9.939736375588022810e+00
1.636572237117739093e+01,1.976492561072792142e+01,8.306118592997675520e-01,2.725862814001185352e-01,2.138396943922380444e+01,1.535135859340317666e+02,9.062485258692893453e+00
1.473561646657395841e+01,2.310061546025164603e+01,7.195854345406376140e-01,4.915634773953400094e-01,2.594372791764370234e+01,2.081501701827535271e+02,1.030698872954600986e+01
8.718858014330885808e+00,2.212861667599159077e+01,3.063506405030647084e-01,3.979031153899488249e-01,2.521945554057415961e+01,1.762154304101543971e+02,1.057380141273549157e+01
1.119184102620572929e+01,1.666594848085766500e+01,6.932933786151964650e-01,4.294763926042147739e-01,5.709199602306464172e+00,2.479895924574257151e+02,1.186766853367218388e+01
1.011218102869723445e+01,1.689762250490331041e+01,2.342990969324640349e-01,4.966927848595019124e-01,6.046348508362141771e+00,2.242545142334260504e+02,1.061979474083832287e+01
8.895205951914306297e+00,3.410220763767421204e+01,4.158401156327005133e-01,4.453833540617892495e-01,1.230489348135240135e+01,2.419909865194813960e+02,8.817025935570613981e+00
1.024019677466815992e+01,3.154853401346659680e+01,5.945216868092402240e-01,3.728294411690181720e-01,2.495004602304369001e+01,1.695054022464209709e+02,9.596005946138456366e+00
1.521708094066261197e+01,3.450041046088141172e+01,1.211801756537836949e-01,4.928068091683394103e-01,1.744178529362294228e+01,2.598800035847977483e+02,7.933320144626597958e+00
7.396774163922295919e+00,2.589761929393018391e+01,8.558647808362024323e-01,4.587405724247452521e-01,2.480769314284909210e+00,1.886148110429776068e+02,1.190254874112952876e+01
7.191791159201236461e+00,1.545189557956973303e+01,1.814687822962461339e-01,3.245953065366321555e-01,1.960272458183459321e+01,2.350985794449016169e+02,8.173043575011432083e+00
1.460014711164981271e+01,3.180554222377676510e+01,8.369088558357786756e-01,4.800764180546766013e-01,8.854816803752138199e+00,2.633989613761191322e+02,8.171474699937219199e+00
1.112920061093219815e+01,2.683733592909613108e+01,8.061854736085275475e-01,4.071595134624428347e-01,5.071921170365023102e+00,1.785483976430006692e+02,9.701586692713553006e+00
1.198104415540564638e+01,1.893114459855392795e+01,1.629733560583310759e-01,4.240757894424642682e-01,2.036313976283912552e+01,2.026605520868192514e+02,1.230707825362007668e+01
1.056391101071638339e+01,3.236322558908025826e+01,7.943140905861008072e-01,4.740359756950197623e-01,2.534980265963459267e+00,2.343013624394076828e+02,1.040980749956363738e+01
1.506584766083135918e+01,1.513208239286785428e+01,8.600471898454126185e-01,4.547408937484547220e-01,2.942002744058335395e+01,2.728348266524467363e+02,8.551148667779617796e+00
7.802492106618582390e+00,1.564832253452241062e+01,6.818818983572165759e-01,2.597674688504816309e-01,3.456056303654585271e+00,1.980095040984823527e+02,7.510985153139062120e+00
1.097518813348565203e+01,1.615392974352158362e+01,8.968249513780435223e-01,4.557361495940850382e-01,3.234759796354732320e+00,2.099079619840532587e+02,1.018278502880117031e+01
1.379565891936811184e+01,3.441567889769200406e+01,4.558401295392232599e-01,2.113567405094017027e-01,1.963287759866006255e+01,2.040366508057951762e+02,6.558087906306722559e+00
7.939640374360781294e+00,1.866737870959656576e+01,2.938392255983356405e-01,3.917355475289331368e-01,1.216270479940562588e+01,2.328269066829781764e+02,9.327864886861215510e+00
1.534198796302450774e+01,2.332110301723562529e+01,6.462571515236870123e-01,4.849323792257692056e-01,8.128528173728660988e+00,2.392588419793624439e+02,1.152442932527770481e+01
7.665187449353611626e+00,1.519135555147973982e+01,8.405775666600948659e-01,3.853030648179056605e-01,9.917250517516668751e+00,2.480792298310155388e+02,1.290810427093469848e+01
8.548744582065918252e+00,2.827742120596947473e+01,5.911530105417209802e-01,3.676966308472252587e-01,7.431930445567447308e+00,1.828905222074022277e+02,1.026611373435964758e+01
1.373161686000428361e+01,2.313855670513926555e+01,2.838620642203608102e-01,3.849564756812371424e-01,1.424368725605765817e+01,2.351186097656673439e+02,7.306485722600434052e+00
1.538132331940069264e+01,2.919808822370125512e+01,5.217018129455469611e-01,2.298491187588212470e-01,3.672960479384422827e-01,1.966314804780318468e+02,7.943906400728077521e+00
7.450199990098094638e+00,1.507719997643605048e+01,2.210844502420858115e-01,2.394926320080128790e-01,1.538885242120787034e+01,2.177382581527789398e+02,1.156629509090289076e+01
1.055801421975531618e+01,3.014375208182993759e+01,1.020311298762887897e-01,3.823175432862302436e-01,2.692171024048725059e+01,1.646886937157393049e+02,8.962948739852677704e+00
1.106539878679343758e+01,2.674496392022831515e+01,2.315831268348149397e-01,4.680458457753474133e-01,2.956730063818363874e+01,2.203953155376449047e+02,1.236597539965437065e+01
1.433949452239174960e+01,3.362243889980521772e+01,8.024974088011785911e-01,2.794570423005625637e-01,1.372336022153962176e+01,2.345555659260042489e+02,7.561153566376825452e+00
1.500125086341827263e+01,1.604830851480367215e+01,1.454022348079113403e-01,4.282659584249356444e-01,1.903259683137546787e+01,1.610984651550543845e+02,7.204034851211400969e+00
1.500793642925088633e+01,3.431790287544657758e+01,3.251007442793062419e-01,3.851543900506734786e-01,2.655328199671983214e+01,1.535319164279778477e+02,1.029159837945191924e+01
1.666838955797016908e+01,3.254482451901255047e+01,6.843094110505758554e-01,2.638925208346919460e-01,1.384584505999716386e+00,1.759365204966497913e+02,1.160258995272331717e+01
1.237894048722844254e+01,1.675270563543018199e+01,3.623866183476557312e-01,4.361960303059522204e-01,1.197156665718525659e+01,1.511423989408810087e+02,1.137107235762449164e+01
1.033788015507624358e+01,1.664300098886383239e+01,1.280748657849141714e-01,4.474062837204517695e-01,2.866382059418108952e+01,2.001152610660734013e+02,8.248454735855448305e+00
1.075583304900707660e+01,2.820538490832092293e+01,7.430253012170363602e-01,3.659969565147849213e-01,2.179766108673355873e+01,2.615250520497193634e+02,9.676481165673724405e+00
