1.702270352676929777e-01,1.018854179928363912e+01,8.035105682772891722e-01,6.739529842327765530e-02
1.815289601351678661e-01,1.270793257997395820e+01,8.081663419575795260e-01,7.675789483501747890e-02
1.121882305835881360e-01,1.376748203812879190e+01,7.485092529564987274e-01,5.580919799588646146e-02
1.855739050965968251e-01,1.047290996975282518e+01,6.756513163216509854e-01,6.635815533176166181e-02
1.723279827724069901e-01,9.986759437219086877e+00,6.924943406664829659e-01,6.088117526241451638e-02
2.012784302267824343e-01,1.854750801598318333e+01,1.101201302947453886e+00,1.087270349735899866e-01
1.104336594517536935e-01,9.752881356589126582e+00,5.608583135840556899e-01,3.987593538092762402e-02
2.380638300397361629e-01,9.285816439061193250e+00,4.169937689669846459e-01,6.545358476036261530e-02
2.261283591152090100e-01,1.480960698893016847e+01,8.125190773627634089e-01,1.047299092069734067e-01
1.148093787449061404e-01,1.165286023428712880e+01,4.803104454755725561e-01,5.016568333364243570e-02
9.179136533033709078e-02,8.904250643469490356e+00,3.452800365294946827e-01,3.010432196747227229e-02
1.142399526840513074e-01,1.177211392392433353e+01,5.647480249143096431e-01,5.050725303413081124e-02
1.305122943580341310e-01,8.419525847946593089e+00,3.199402232669177337e-01,3.554650500650851502e-02
1.390522842138180448e-01,8.828793565356674478e+00,2.687612142120021641e-01,3.833344741518909804e-02
1.717381523847663349e-01,1.166242791496453535e+01,9.815609006164932593e-01,7.866929275339382133e-02
1.574707635049192311e-01,8.965445157005918375e+00,2.975776268283706338e-01,4.302134642086789112e-02
1.946655796956401618e-01,9.754490057380188262e+00,6.442459753936912170e-01,6.713549894884159042e-02
1.797372640654893994e-01,1.297671457943500428e+01,9.373530847108482167e-01,8.021567094638260009e-02
1.430120356107899005e-01,9.370622353782019687e+00,4.760763310823211691e-01,4.496474210030526608e-02
9.831326850563520958e-02,8.431392946608591288e+00,3.495707122255454768e-01,3.016748045192649968e-02
9.084458223022569279e-02,8.715151744327567229e+00,3.424747243924700091e-01,2.973965759940111475e-02
1.433510271491613419e-01,8.484297818486007614e+00,6.297833035151181313e-01,4.505959752299446702e-02
9.323912223045495440e-02,1.393246593525035060e+01,6.404023922141712788e-01,4.806738998962087339e-02
9.793286632687858706e-02,8.495925199863533450e+00,3.908402663951812128e-01,3.029814744648504435e-02
1.314684697739980090e-01,1.767771881316938831e+01,7.655878129770355978e-01,7.948130934062161423e-02
1.320830318698970884e-01,1.026542355052895239e+01,5.628804994170937270e-01,4.850367053021534952e-02
2.208009031910624365e-01,1.781364147328646297e+01,9.581795566624491389e-01,1.162131313177135611e-01
1.043039277767236622e-01,8.058260209899033910e+00,3.617972593113331081e-01,2.924295050928669981e-02
1.757188732253751051e-01,1.117306102469576778e+01,8.346575816125991754e-01,7.073593449203609274e-02
8.127458253259658982e-02,1.303151107719382296e+01,5.967663184660521036e-01,4.094556778489961968e-02
1.102127157224906534e-01,8.506613800953639171e+00,2.991303778153274195e-01,3.251987037753265031e-02
8.987653299413349284e-02,1.416184651962517371e+01,6.327235016678334212e-01,4.739361272055349350e-02
9.248629975827624139e-02,8.248274006014007398e+00,3.205735764774595431e-01,2.802110018990877638e-02
1.272301519176407547e-01,1.642194814651957202e+01,8.332283489574070501e-01,7.055876937465851984e-02
1.396765602299774867e-01,8.299913353309353425e+00,4.366998706818597809e-01,3.763857658661860783e-02
1.825098680619362534e-01,1.624041566471444753e+01,1.035519580068219092e+00,9.190353636717625563e-02
1.163852911116219080e-01,1.057133421312218147e+01,4.348476972005018704e-01,4.521226045664876458e-02
8.843330875365779109e-02,8.584846196331060497e+00,3.440543774419423384e-01,2.894827788364567542e-02
1.659144965564900986e-01,9.051739099301419955e+00,5.433730814912024476e-01,5.034539294514956548e-02
1.330553267006115981e-01,1.402965557030319133e+01,7.667129085765950203e-01,6.643042682735185445e-02
1.212026432320829211e-01,1.247764725010811127e+01,7.022496697550195677e-01,5.547098017227729272e-02
9.280210323362379776e-02,8.909022301916573738e+00,3.487405658936958419e-01,3.076595685271024672e-02
1.284586688534506693e-01,8.829685874258727196e+00,4.419837655636794649e-01,3.916336546211004327e-02
1.729065575474997840e-01,1.880849997962096509e+01,8.233167030821191279e-01,1.029777266857842682e-01
1.429055313925015613e-01,1.033517131592787131e+01,5.874773140963415186e-01,5.107121566149664532e-02
1.773529858485438926e-01,1.379296176980006372e+01,8.064895155151686756e-01,8.033238523965870181e-02
2.174457415630033918e-01,9.531079871198738118e+00,4.779285555808199248e-01,6.388654519528282061e-02
1.766964614132229272e-01,1.004891745985031193e+01,5.036105845656708713e-01,5.602319002859907499e-02
1.050381361396457297e-01,8.363049029855478267e+00,3.789333457154845375e-01,3.107253779743199967e-02
1.311957931229264795e-01,1.412208040569555934e+01,8.076628308870497097e-01,6.578680115322621536e-02
9.909883477820977116e-02,8.060566681190396210e+00,2.937930148574391942e-01,2.846974857341427051e-02
2.018798166055994214e-01,1.256486517681844539e+01,8.493499571727480824e-01,8.642516857184677492e-02
1.135227775423093832e-01,9.147841607095655192e+00,3.563653548893647161e-01,3.629546735682714215e-02
1.217149462445041852e-01,8.532906404275387047e+00,2.832841667221247528e-01,3.437628491530111963e-02
1.403020061211979752e-01,1.304858847423438917e+01,7.264968568149812178e-01,6.542814561243440186e-02
2.153641311340683262e-01,1.155500290347148962e+01,7.712760409492614988e-01,8.674749554446416211e-02
1.373516124753705880e-01,8.896255169742657287e+00,4.796311437292526403e-01,4.094730580122583896e-02
1.227348629029243327e-01,8.151582609010095126e+00,2.762104055554192028e-01,3.091897896842216165e-02
1.171524132962181164e-01,1.134607279451187267e+01,4.509599691132122889e-01,4.915764490690148480e-02
1.719412296355389280e-01,1.098949855105531448e+01,5.325857870976855590e-01,6.281435160109818949e-02
7.295170205319630174e-02,9.663785919607821739e+00,4.196768686950148042e-01,2.837368089472932717e-02
1.284028499437127324e-01,9.188037632692157786e+00,4.172052102707343169e-01,4.051633932814807659e-02
1.758639167633628542e-01,9.145335501336065320e+00,5.180896298414544576e-01,5.229436070770028533e-02
2.332072851310774964e-01,9.764793637801302495e+00,5.440952952505553331e-01,7.794639850095787248e-02
1.453926746268722758e-01,1.245810551358251494e+01,7.515815464542198177e-01,6.325813615115516431e-02
9.023752187118103119e-02,8.662651574940312571e+00,3.354447892146748544e-01,2.898712894095224063e-02
9.200104493365178493e-02,1.051696461412857353e+01,5.156741891235150366e-01,3.824042301294264257e-02
2.106743673367590941e-01,1.071746207691260189e+01,5.882746718522442464e-01,7.234032703714679546e-02
1.163486990230290508e-01,1.460529613597035770e+01,8.079319773138109451e-01,6.009433288526943445e-02
1.582146111704104685e-01,9.535195438770118770e+00,7.182623013991378258e-01,5.569114993043107475e-02
8.361185602826419483e-02,8.475735956662942883e+00,3.516613205911395812e-01,2.745604748960107575e-02
1.364485212901225819e-01,1.613330283462310533e+01,6.241700400946608163e-01,7.551700357050039614e-02
1.577569301991600670e-01,1.846168782521178642e+01,1.045816269000349186e+00,8.880007433281929263e-02
1.850302413160639370e-01,1.382480699243021505e+01,9.526258842589470088e-01,8.526595438748277300e-02
2.975811039501929378e-01,2.219659318699696016e+01,9.732286129587053303e-01,1.789523998680666028e-01
1.210174145175572369e-01,1.103831755400677039e+01,4.874854547286704420e-01,4.901569195618072500e-02
1.242332493688026729e-01,8.035094997489222735e+00,3.532750359536295237e-01,3.304742646437675707e-02
9.017506063394714610e-02,8.742951586207491133e+00,4.423949756394462418e-01,2.966049154177147554e-02
2.136501628886890713e-01,1.202184371433629906e+01,6.501017500524546300e-01,8.175699114442820659e-02
2.748870518117031980e-01,1.826359006327810874e+01,8.984706315561791223e-01,1.484245433684366067e-01
1.082999857158791074e-01,1.742411452456311594e+01,7.116190144503007353e-01,6.394395550791642791e-02
1.329315909657195482e-01,1.887020580526470681e+01,9.336409929760002280e-01,7.923412682045084809e-02
2.387429187281321918e-01,1.356643322835895304e+01,8.958828939484753118e-01,1.105086409760876465e-01
1.286740220772572552e-01,1.405364372556785924e+01,7.808369980621417961e-01,6.473855754566990028e-02
2.572860905760718242e-01,9.885847170464435507e+00,3.159263694877617601e-01,6.655480153797677101e-02
1.970124379791791669e-01,1.179969526448693173e+01,9.388457777131282711e-01,9.217707698360325108e-02
8.205619632380367623e-02,1.196723561437076100e+01,5.658378318332009105e-01,3.818510885128305332e-02
2.348034486175225866e-01,1.215574891836275384e+01,6.775833250926104334e-01,9.212750375243095036e-02
1.172583447278380542e-01,8.778733154758214141e+00,4.131142420926126602e-01,3.619962192941569845e-02
1.031825748455595659e-01,9.052331383482053795e+00,3.406222613575523583e-01,3.397063034128790238e-02
2.045287857522528341e-01,1.480174272229680987e+01,9.113937918862892174e-01,9.657871457380248770e-02
9.362998123418835028e-02,9.512496808053553465e+00,3.839721535443323397e-01,3.319111093410194446e-02
1.742155368500604429e-01,8.668773454767622511e+00,3.562193485217178268e-01,4.517896774089768391e-02
1.049992262070862381e-01,1.274620232075563386e+01,5.687074224035664205e-01,5.052615248277801674e-02
1.467683209772297492e-01,9.369879575098186919e+00,7.213979485551362814e-01,5.114140906435946099e-02
8.944363956598394561e-02,7.890255948335816782e+00,2.797494473088122380e-01,2.504602619970915794e-02
9.172571111052832404e-02,1.033011203800258215e+01,5.169391300948810164e-01,3.718099520404977154e-02
1.220017624785228322e-01,1.359211687760566711e+01,7.028586351893182371e-01,5.972517735301358099e-02
1.285899985027582348e-01,1.237130893092250794e+01,6.759585643580742209e-01,5.806878318821776658e-02
1.889273807588740806e-01,1.494710910377473212e+01,9.188749657677188765e-01,8.941342819563437294e-02
1.893483056452487934e-01,9.954162140291618499e+00,6.627306692058430038e-01,6.601498154731984258e-02
2.132751469794864074e-01,1.923831092944387677e+01,1.033060535307195327e+00,1.170570768167441128e-01
1.380152045807254702e-01,8.377817647178726901e+00,4.894541309428251941e-01,3.788453671501881836e-02
1.388374840172925673e-01,1.355974789047782281e+01,7.842803710413616125e-01,6.678724681750730641e-02
9.588305650991577056e-02,1.154220462173335449e+01,5.322650089511747895e-01,4.317020623522326017e-02
1.944507724847971686e-01,1.018107764871694521e+01,5.965592176778955480e-01,6.510517570727963887e-02
1.048416227244369364e-01,9.891930129474284072e+00,4.373027162153667602e-01,3.893122124241570059e-02
8.172979194726810726e-02,1.427437012259718330e+01,6.597736914959991816e-01,4.380675819055299125e-02
1.004010075890619524e-01,9.695392434467354548e+00,4.480865106301620271e-01,3.676345196255421943e-02
2.654100328949768883e-01,1.634846864194035376e+01,1.024371914554742524e+00,1.415782891621206185e-01
2.054174522320509899e-01,9.116349156891020655e+00,3.291086489556430683e-01,5.298424992116850668e-02
1.113316200911236148e-01,1.082406451101828537e+01,5.659917575956339153e-01,4.460771874744626914e-02
2.347490692228684783e-01,1.371382032174286536e+01,1.009720986095260287e+00,1.228419934691284687e-01
2.033755327306766836e-01,1.141578230698848806e+01,5.903958750184683524e-01,7.319096178458980861e-02
2.267073519742414944e-01,1.128526411284973996e+01,6.994296768371287554e-01,8.670342792859468684e-02
1.239919482986860111e-01,1.070223491069521415e+01,5.695725831058221500e-01,4.847677799463264575e-02
1.401296807421601176e-01,8.546393945339353593e+00,6.158733149103192694e-01,4.342942282875478233e-02
1.801499018351326031e-01,8.424762673548590541e+00,3.993322684997787086e-01,4.588515668928509761e-02
1.628891253129800265e-01,8.911178919440427393e+00,2.861625700793911653e-01,4.363725660750873703e-02
9.382150304420266984e-02,8.257996764482257390e+00,3.265026134039418215e-01,2.848522166234716130e-02
2.219385117468225810e-01,1.456942001491936622e+01,1.002272979682293119e+00,1.087687843312367814e-01
2.178978635236273609e-01,1.356900923817092064e+01,1.039523112861657328e+00,1.122118702901859777e-01
1.447260805758285029e-01,1.539339813934292422e+01,8.316124861999607543e-01,7.672387674694147730e-02
1.122125995528609893e-01,9.659824546359986996e+00,5.614903241030111403e-01,3.974515813909958173e-02
1.269767039159293009e-01,9.779250629558571717e+00,5.518802630976357149e-01,4.429972469105168675e-02
2.038366238979478773e-01,1.231133906792891430e+01,8.997739291151992669e-01,8.963956415283021173e-02
1.013701498269841128e-01,8.977623836931305945e+00,4.135359956694902861e-01,3.343742003478973601e-02
2.270622888124159966e-01,1.225346934843277324e+01,6.713229707202540419e-01,8.892168198350508534e-02
1.850498871026759196e-01,1.226988325333620722e+01,9.765784216659881833e-01,8.460529781069084376e-02
1.422456685161242185e-01,9.543471513137665951e+00,5.456381321437995258e-01,4.572287873869157471e-02
3.222042959496185244e-01,1.939806996665196692e+01,9.807966031277063346e-01,1.898330746029592286e-01
9.556049957617705759e-02,1.099498150541777619e+01,4.949116451058868105e-01,4.082056449519946839e-02
1.034741093844914889e-01,1.672592046743484673e+01,7.175640667714937582e-01,5.945973198658608544e-02
3.501745620590966945e-01,2.166796686054394883e+01,1.000900859202813464e+00,2.242236111049508152e-01
9.269051710934614330e-02,8.827926250868923574e+00,3.832938657025103391e-01,3.109082396551362051e-02
1.080976134148713685e-01,8.436091628244485108e+00,4.750547254189076973e-01,3.280796661500284817e-02
2.051666206841905316e-01,1.464357640077644795e+01,1.147528902429568509e+00,1.093584904042859129e-01
1.235022028645156589e-01,1.524554305373745144e+01,8.445093177373255156e-01,6.561156168760041985e-02
1.747920645255375272e-01,1.450033244985300840e+01,8.105129591480069173e-01,8.443584271987038259e-02
1.049343274604809251e-01,8.953195138079021120e+00,3.067924183050259046e-01,3.245719275239281054e-02
1.009462912975867405e-01,8.194152508855216510e+00,3.518006108002038612e-01,2.948781539143098540e-02
1.635132854850157025e-01,1.572446080785066158e+01,8.475037377025580465e-01,8.697552309675055104e-02
9.262160969299729207e-02,8.493808860159226981e+00,4.260489268824454445e-01,2.897105014685563695e-02
1.964751320702065596e-01,1.493068078139102717e+01,1.004310227383838239e+00,9.553242439059539404e-02
1.008752925462463867e-01,1.207313553875108703e+01,6.220758884251482712e-01,4.677464438168998928e-02
1.709326597256903835e-01,1.814097224887979465e+01,8.930299704694227847e-01,9.942111378098225649e-02
1.846423785295098208e-01,9.776322417313705770e+00,6.349252364322832687e-01,6.249522579064482886e-02
1.109459520030247476e-01,8.764435989889747702e+00,4.849028269461199137e-01,3.488244479335646936e-02
9.997788310891875252e-02,1.210205527694537331e+01,5.405014800576661838e-01,4.581423758502704835e-02
8.960817889682151649e-02,8.652577198213208476e+00,3.575385339586585887e-01,2.977746670271375767e-02
2.210367694848078546e-01,8.848748294332644093e+00,4.464850926676754983e-01,6.150089913556860965e-02
8.929768961071687938e-02,8.871620877291874763e+00,4.044738456643880431e-01,3.043647381114874401e-02
1.775060635182234559e-01,8.595100172382425185e+00,4.744899803013615802e-01,4.965739002203060914e-02
1.010540878786256452e-01,8.507660271180853329e+00,2.672966180795136593e-01,2.923174604951470773e-02
2.043026656913807526e-01,1.660407298823930233e+01,1.004917911266543840e+00,1.038843721072928161e-01
8.979143183154592034e-02,9.522676206116473807e+00,4.949348207989163750e-01,3.307292936068318562e-02
2.132680802750593907e-01,1.211211322180338712e+01,8.484351847290603210e-01,9.122502294058232319e-02
1.566679984411138982e-01,9.532612240987171859e+00,6.093379443934928696e-01,5.073504455860843032e-02
1.214198039386188976e-01,9.984874479391882218e+00,5.503669207541885822e-01,4.406598595263608309e-02
1.597266583070561241e-01,8.540140286829037919e+00,6.003024358599216015e-01,5.032407228926827347e-02
1.008144401420693753e-01,1.309858962726233145e+01,5.356586282195365811e-01,4.923205498243644201e-02
1.781674375923416875e-01,8.807461840234728001e+00,5.896038822297938742e-01,5.743804513642115916e-02
1.969381490249920152e-01,8.827537439741893976e+00,4.285918110776297807e-01,5.371596575210318969e-02
9.116938155611241379e-02,8.598011303513956705e+00,2.976990615338969692e-01,2.805363401108378063e-02
1.942008588342582498e-01,9.227296456752721809e+00,5.194502123133167837e-01,5.824204201186586327e-02
1.165689087957239578e-01,8.342788745599495570e+00,2.714134499675132650e-01,3.242603059198748139e-02
1.477521514741621800e-01,1.750257493907367135e+01,9.539089680975747498e-01,8.404020156115185602e-02
1.387823524561794530e-01,1.675772371225622237e+01,8.316751118568127543e-01,7.738620835021685351e-02
1.715813177762826325e-01,1.256339986137851561e+01,8.396371756092646521e-01,7.249131065727563994e-02
1.090565500361069112e-01,1.050889979260287177e+01,5.664630780552927236e-01,4.263395009205469405e-02
1.366413566725021289e-01,9.437991589785326596e+00,4.459699535483362398e-01,4.396751812615373733e-02
1.745356697977826499e-01,8.831266917893184853e+00,3.872249828606706412e-01,4.590649530345067286e-02
1.148030644897187202e-01,8.427465157303274168e+00,2.413650186970127398e-01,3.116146736834703862e-02
2.088225637400538959e-01,8.757645958868410574e+00,4.996347421196459804e-01,6.312073639566677385e-02
1.829765710728268602e-01,9.795668051378060071e+00,5.332667120809916339e-01,5.710254127986366668e-02
1.306591138398330298e-01,8.998867990298609953e+00,2.357907159449657564e-01,3.594964429973634967e-02
1.547666896200499964e-01,1.288057126311618994e+01,6.407589613242087312e-01,7.049766174486553350e-02
8.823608640758849597e-02,9.719572448364674599e+00,4.745414325761145302e-01,3.381178051614813773e-02
1.776927653632826010e-01,9.017505897951552996e+00,3.044409484919212705e-01,4.741967611676831118e-02
1.480647048022857848e-01,1.324920393238195615e+01,5.708209166108262345e-01,6.910085424893674944e-02
1.351716846341710354e-01,1.172173314150207091e+01,6.689968839401414513e-01,5.741228092193326193e-02
1.742386798380605450e-01,1.681802547493797206e+01,9.807651843123273983e-01,9.063841780213555133e-02
2.061704371984393602e-01,9.323186199176317857e+00,5.331647383652035055e-01,6.352542022878894523e-02
2.343584538355473479e-01,9.703523663444649117e+00,3.107523392868550838e-01,6.163304753059557772e-02
1.461544230480544826e-01,1.050102782563732440e+01,7.558092267510478912e-01,5.422438909949961472e-02
8.860841482289702475e-02,1.053246584201501612e+01,4.629682697920520784e-01,3.577455639744543670e-02
1.857282808641054772e-01,8.750540059340771393e+00,4.219294250683391923e-01,4.907998039609314661e-02
2.313555142660704000e-01,1.600609548969337936e+01,1.178152583606297377e+00,1.313930183626374204e-01
1.255887810984515629e-01,9.574469008715755791e+00,5.005447924568777740e-01,4.273331171530989070e-02
1.992891989138235731e-01,1.034233093835034545e+01,6.480716767712362270e-01,6.991717458035964783e-02
1.832638964079685295e-01,1.402364688052405306e+01,9.030974110261922316e-01,8.340670816794314157e-02
9.341234420098987190e-02,9.120801919406456904e+00,4.737760272773662296e-01,3.199810369085730188e-02
1.604132236481365936e-01,8.418054592599427011e+00,5.963525411564787326e-01,5.122230099391722469e-02
1.491319323286381116e-01,1.228577095209667469e+01,6.662465495234629609e-01,6.524492819435227797e-02
9.676738820122289531e-02,1.029477830905449132e+01,4.529050113715573644e-01,3.898380311921965935e-02
1.412805692772911292e-01,8.496455560290360864e+00,5.492656965564333138e-01,4.113643179906928404e-02
1.805200819817051328e-01,1.205921753976558897e+01,7.101646628060211963e-01,7.157031897634377748e-02
1.339619126446094377e-01,1.567794549754683686e+01,6.137692661819788009e-01,7.271793751800392780e-02
1.256941257980463689e-01,9.187867607079569510e+00,4.648440482529678230e-01,4.028633274381644702e-02
1.496200427765163876e-01,1.072926440651672308e+01,6.608761777096927581e-01,5.447689952649397566e-02
1.916756778560962660e-01,1.458839784181181543e+01,8.596812326695260076e-01,8.920362583170890480e-02
1.993308367906425904e-01,1.204973049263694485e+01,6.922950493551494056e-01,7.781956786785382274e-02
